file,dt,t_m,z_m,z_ft,noaa_dt,dt_delta_sec
10\walton_lighthouse-2024-11-16-181420Z_000283_warped.csv,2024-11-16 18:14:20+00:00,8.80904608478214,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000258_warped.csv,2024-11-16 18:14:20+00:00,8.80904608478214,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-171421Z_000326_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000204_warped.csv,2024-11-16 16:16:53+00:00,8.80904608478214,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000330_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000270_warped.csv,2024-11-16 18:14:20+00:00,8.80904608478214,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000296_warped.csv,2024-11-16 18:14:20+00:00,8.80904608478214,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-171421Z_000322_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000362_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000314_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000325_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000327_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000328_warped.csv,2024-11-16 17:14:21+00:00,8.80904608478214,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000285_warped.csv,2024-11-16 18:14:20+00:00,8.809049492471484,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000340_warped.csv,2024-11-16 16:16:53+00:00,8.818129816714265,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000361_warped.csv,2024-11-16 17:14:21+00:00,8.827210141136248,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000233_warped.csv,2024-11-16 18:14:20+00:00,8.836294725401812,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000571_warped.csv,2024-11-16 17:31:55+00:00,8.845375901954561,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-185420Z_000554_warped.csv,2024-11-16 18:54:20+00:00,8.845379309947912,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000556_warped.csv,2024-11-16 18:54:20+00:00,8.845379309947912,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-181420Z_000235_warped.csv,2024-11-16 18:14:20+00:00,8.863543366021483,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000356_warped.csv,2024-11-16 17:31:55+00:00,8.863543366021483,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-181420Z_000259_warped.csv,2024-11-16 18:14:20+00:00,8.881712535113683,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000236_warped.csv,2024-11-16 18:14:20+00:00,8.881712535113683,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-185420Z_000580_warped.csv,2024-11-16 18:54:20+00:00,9.535836586561835,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000579_warped.csv,2024-11-16 18:54:20+00:00,9.535836586561835,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000583_warped.csv,2024-11-16 18:54:20+00:00,9.535836586561835,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-171421Z_000451_warped.csv,2024-11-16 17:14:21+00:00,9.535836586561835,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000092_warped.csv,2024-11-16 18:14:20+00:00,9.554072086851686,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-185420Z_000550_warped.csv,2024-11-16 18:54:20+00:00,9.554072086851686,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-171421Z_000370_warped.csv,2024-11-16 17:14:21+00:00,9.554072086851686,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000312_warped.csv,2024-11-16 17:14:21+00:00,9.572309301463596,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000197_warped.csv,2024-11-16 17:14:21+00:00,9.572309301463596,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000281_warped.csv,2024-11-16 18:14:20+00:00,9.572309301463596,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000217_warped.csv,2024-11-16 16:16:53+00:00,9.572309301463596,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
10\walton_lighthouse-2024-11-16-181420Z_000282_warped.csv,2024-11-16 18:14:20+00:00,9.572309301463596,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000079_warped.csv,2024-11-16 18:14:20+00:00,10.289491366163844,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000293_warped.csv,2024-11-16 16:16:53+00:00,10.29864393289001,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000292_warped.csv,2024-11-16 16:16:53+00:00,10.29864393289001,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000183_warped.csv,2024-11-16 17:14:21+00:00,10.29864393289001,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000376_warped.csv,2024-11-16 17:14:21+00:00,10.29864393289001,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-164824Z_000302_warped.csv,2024-11-16 16:48:24+00:00,10.29864393289001,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
8\walton_lighthouse-2024-11-16-161653Z_000295_warped.csv,2024-11-16 16:16:53+00:00,10.298644796624153,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000291_warped.csv,2024-11-16 16:16:53+00:00,10.307799087647146,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-173155Z_000516_warped.csv,2024-11-16 17:31:55+00:00,10.307799087647146,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-171421Z_000379_warped.csv,2024-11-16 17:14:21+00:00,10.307800813736211,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000104_warped.csv,2024-11-16 18:14:20+00:00,10.31695424240428,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-171421Z_000178_warped.csv,2024-11-16 17:14:21+00:00,10.31695424240428,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000565_warped.csv,2024-11-16 17:14:21+00:00,10.31695424240428,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000373_warped.csv,2024-11-16 17:14:21+00:00,10.31695424240428,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000182_warped.csv,2024-11-16 17:14:21+00:00,10.31695424240428,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-185420Z_000582_warped.csv,2024-11-16 18:54:20+00:00,10.31695424240428,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
8\walton_lighthouse-2024-11-16-161653Z_000153_warped.csv,2024-11-16 16:16:53+00:00,10.31695424240428,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000157_warped.csv,2024-11-16 16:16:53+00:00,10.31695424240428,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000152_warped.csv,2024-11-16 16:16:53+00:00,10.31695424240428,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-164824Z_000292_warped.csv,2024-11-16 16:48:24+00:00,10.31695424240428,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
9\walton_lighthouse-2024-11-16-171421Z_000179_warped.csv,2024-11-16 17:14:21+00:00,10.31695424240428,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000046_warped.csv,2024-11-16 18:14:20+00:00,10.31695424240428,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-164824Z_000504_warped.csv,2024-11-16 16:48:24+00:00,10.316955104759206,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
9\walton_lighthouse-2024-11-16-173155Z_000315_warped.csv,2024-11-16 17:31:55+00:00,10.316955104759206,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-171421Z_000377_warped.csv,2024-11-16 17:14:21+00:00,10.316955104759206,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000296_warped.csv,2024-11-16 16:16:53+00:00,10.316955104759206,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000294_warped.csv,2024-11-16 16:16:53+00:00,10.316955104759206,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000378_warped.csv,2024-11-16 17:14:21+00:00,10.316955104759206,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000220_warped.csv,2024-11-16 16:16:53+00:00,10.316955104759206,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000221_warped.csv,2024-11-16 16:16:53+00:00,10.316955104759206,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000180_warped.csv,2024-11-16 17:14:21+00:00,10.326111984195045,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000151_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000181_warped.csv,2024-11-16 17:14:21+00:00,10.335266276628401,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000299_warped.csv,2024-11-16 18:14:20+00:00,10.335266276628401,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000155_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000154_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000371_warped.csv,2024-11-16 17:14:21+00:00,10.335266276628401,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000186_warped.csv,2024-11-16 17:14:21+00:00,10.335266276628401,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-173155Z_000572_warped.csv,2024-11-16 17:31:55+00:00,10.335266276628401,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-173155Z_000515_warped.csv,2024-11-16 17:31:55+00:00,10.335266276628401,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
8\walton_lighthouse-2024-11-16-161653Z_000361_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000298_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000297_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000375_warped.csv,2024-11-16 17:14:21+00:00,10.335266276628401,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000374_warped.csv,2024-11-16 17:14:21+00:00,10.335266276628401,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000218_warped.csv,2024-11-16 16:16:53+00:00,10.335266276628401,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000156_warped.csv,2024-11-16 16:16:53+00:00,10.33526713895218,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000219_warped.csv,2024-11-16 16:16:53+00:00,10.33526713895218,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000450_warped.csv,2024-11-16 17:14:21+00:00,10.33526713895218,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000366_warped.csv,2024-11-16 18:14:20+00:00,10.344423156064238,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-171421Z_000196_warped.csv,2024-11-16 17:14:21+00:00,10.344424881171534,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000188_warped.csv,2024-11-16 17:14:21+00:00,10.344424881171534,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000195_warped.csv,2024-11-16 17:14:21+00:00,10.344424881171534,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000190_warped.csv,2024-11-16 17:14:21+00:00,10.353580035500077,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000194_warped.csv,2024-11-16 17:14:21+00:00,10.353580035500077,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-173155Z_000513_warped.csv,2024-11-16 17:31:55+00:00,10.353580035500077,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-173155Z_000348_warped.csv,2024-11-16 17:31:55+00:00,10.353580035500077,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-171421Z_000193_warped.csv,2024-11-16 17:14:21+00:00,10.353580035500077,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000189_warped.csv,2024-11-16 17:14:21+00:00,10.353580898283594,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000192_warped.csv,2024-11-16 17:14:21+00:00,10.362739503551431,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000191_warped.csv,2024-11-16 17:14:21+00:00,10.362739503551431,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-173155Z_000347_warped.csv,2024-11-16 17:31:55+00:00,10.362742955215428,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-185420Z_000547_warped.csv,2024-11-16 18:54:20+00:00,10.371895519938787,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
10\walton_lighthouse-2024-11-16-185420Z_000551_warped.csv,2024-11-16 18:54:20+00:00,10.371896382987268,1.8440400000000001,6.05,2024-11-16 18:54:00+00:00,20.0
9\walton_lighthouse-2024-11-16-171421Z_000198_warped.csv,2024-11-16 17:14:21+00:00,10.371898972327488,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000564_warped.csv,2024-11-16 17:14:21+00:00,10.37907943368091,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000387_warped.csv,2024-11-16 17:14:21+00:00,10.39021273047446,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000398_warped.csv,2024-11-16 18:14:20+00:00,10.39021273047446,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000395_warped.csv,2024-11-16 18:14:20+00:00,11.04993853659587,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000159_warped.csv,2024-11-16 16:16:53+00:00,11.068322916158737,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000185_warped.csv,2024-11-16 17:14:21+00:00,11.086709032034829,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-161653Z_000224_warped.csv,2024-11-16 16:16:53+00:00,11.086709032034829,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000160_warped.csv,2024-11-16 16:16:53+00:00,11.086709032034829,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
10\walton_lighthouse-2024-11-16-181420Z_000396_warped.csv,2024-11-16 18:14:20+00:00,11.086709032034829,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000045_warped.csv,2024-11-16 18:14:20+00:00,11.086709032034829,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000226_warped.csv,2024-11-16 16:16:53+00:00,11.086709032034829,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000158_warped.csv,2024-11-16 16:16:53+00:00,11.086709032034829,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000290_warped.csv,2024-11-16 16:16:53+00:00,11.105096882665727,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000161_warped.csv,2024-11-16 16:16:53+00:00,11.105096882665727,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000222_warped.csv,2024-11-16 16:16:53+00:00,11.105096882665727,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000225_warped.csv,2024-11-16 16:16:53+00:00,11.105096882665727,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000362_warped.csv,2024-11-16 16:16:53+00:00,11.105096882665727,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
10\walton_lighthouse-2024-11-16-181420Z_000397_warped.csv,2024-11-16 18:14:20+00:00,11.123486470615092,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000044_warped.csv,2024-11-16 18:14:20+00:00,11.123486470615092,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000223_warped.csv,2024-11-16 16:16:53+00:00,11.123486470615092,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000380_warped.csv,2024-11-16 17:14:21+00:00,11.123486470615092,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-171421Z_000385_warped.csv,2024-11-16 17:14:21+00:00,11.123486470615092,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000121_warped.csv,2024-11-16 18:14:20+00:00,11.800773324893926,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000122_warped.csv,2024-11-16 18:14:20+00:00,11.800773324893926,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000341_warped.csv,2024-11-16 17:31:55+00:00,11.810007755818383,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-173155Z_000336_warped.csv,2024-11-16 17:31:55+00:00,11.810007755818383,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-181420Z_000369_warped.csv,2024-11-16 18:14:20+00:00,11.81923170999665,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000117_warped.csv,2024-11-16 18:14:20+00:00,11.81923170999665,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
10\walton_lighthouse-2024-11-16-181420Z_000124_warped.csv,2024-11-16 18:14:20+00:00,11.81923170999665,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000229_warped.csv,2024-11-16 16:16:53+00:00,11.819232582279623,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000181_warped.csv,2024-11-16 16:16:53+00:00,11.819232582279623,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-164824Z_000264_warped.csv,2024-11-16 16:48:24+00:00,11.819232582279623,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
9\walton_lighthouse-2024-11-16-173155Z_000328_warped.csv,2024-11-16 17:31:55+00:00,11.819235201754495,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-173155Z_000329_warped.csv,2024-11-16 17:31:55+00:00,11.819235201754495,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-181420Z_000123_warped.csv,2024-11-16 18:14:20+00:00,11.819235201754495,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000343_warped.csv,2024-11-16 17:31:55+00:00,11.819239568078435,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
10\walton_lighthouse-2024-11-16-181420Z_000114_warped.csv,2024-11-16 18:14:20+00:00,11.828463521383945,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-164824Z_000265_warped.csv,2024-11-16 16:48:24+00:00,11.828463521383945,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
8\walton_lighthouse-2024-11-16-164824Z_000266_warped.csv,2024-11-16 16:48:24+00:00,11.828463521383945,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
10\walton_lighthouse-2024-11-16-181420Z_000459_warped.csv,2024-11-16 18:14:20+00:00,11.828463521383945,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000325_warped.csv,2024-11-16 17:31:55+00:00,11.83769183966532,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
8\walton_lighthouse-2024-11-16-161653Z_000197_warped.csv,2024-11-16 16:16:53+00:00,11.83769183966532,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-173155Z_000342_warped.csv,2024-11-16 17:31:55+00:00,11.83769183966532,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-171421Z_000175_warped.csv,2024-11-16 17:14:21+00:00,11.83769183966532,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
8\walton_lighthouse-2024-11-16-164824Z_000294_warped.csv,2024-11-16 16:48:24+00:00,11.83769183966532,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
8\walton_lighthouse-2024-11-16-161653Z_000177_warped.csv,2024-11-16 16:16:53+00:00,11.83769183966532,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-164824Z_000304_warped.csv,2024-11-16 16:48:24+00:00,11.83769183966532,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
9\walton_lighthouse-2024-11-16-173155Z_000327_warped.csv,2024-11-16 17:31:55+00:00,11.83769183966532,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
9\walton_lighthouse-2024-11-16-171421Z_000131_warped.csv,2024-11-16 17:14:21+00:00,11.83769183966532,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
9\walton_lighthouse-2024-11-16-173155Z_000330_warped.csv,2024-11-16 17:31:55+00:00,11.83769183966532,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
8\walton_lighthouse-2024-11-16-164824Z_000079_warped.csv,2024-11-16 16:48:24+00:00,11.83769183966532,1.999488,6.56,2024-11-16 16:48:00+00:00,24.0
10\walton_lighthouse-2024-11-16-181420Z_000051_warped.csv,2024-11-16 18:14:20+00:00,11.83769183966532,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000182_warped.csv,2024-11-16 16:16:53+00:00,11.83769183966532,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
8\walton_lighthouse-2024-11-16-161653Z_000183_warped.csv,2024-11-16 16:16:53+00:00,11.83769183966532,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
9\walton_lighthouse-2024-11-16-171421Z_000132_warped.csv,2024-11-16 17:14:21+00:00,11.83769183966532,2.033016,6.67,2024-11-16 17:12:00+00:00,141.0
10\walton_lighthouse-2024-11-16-181420Z_000107_warped.csv,2024-11-16 18:14:20+00:00,11.837692713935306,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
8\walton_lighthouse-2024-11-16-161653Z_000184_warped.csv,2024-11-16 16:16:53+00:00,11.837692713935306,1.901952,6.24,2024-11-16 16:18:00+00:00,67.0
10\walton_lighthouse-2024-11-16-181420Z_000368_warped.csv,2024-11-16 18:14:20+00:00,11.837692713935306,1.987296,6.52,2024-11-16 18:12:00+00:00,140.0
9\walton_lighthouse-2024-11-16-173155Z_000518_warped.csv,2024-11-16 17:31:55+00:00,11.837692713935306,2.051304,6.73,2024-11-16 17:30:00+00:00,115.0
