#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 01 05 15 56 999 99.0 99.0  1.59  6.67  5.63  27 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 16 26 999 99.0 99.0  1.56  7.69  5.61  28 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 16 56 999 99.0 99.0  1.58  7.14  5.49  34 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 17 26 999 99.0 99.0  1.61  7.69  5.79  30 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 17 56 999 99.0 99.0  1.66  8.33  5.72  38 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 18 26 999 99.0 99.0  1.44  9.88  5.63  61 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 18 56 999 99.0 99.0  1.50 11.11  5.80  61 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 19 26 999 99.0 99.0  1.51  7.14  5.88  35 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 19 56 999 99.0 99.0  1.45 10.53  5.93  61 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 20 26 999 99.0 99.0  1.52 11.11  6.05  66 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 20 56 999 99.0 99.0  1.39 10.53  5.85  64 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 21 26 999 99.0 99.0  1.50  9.88  6.14  61 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 21 56 999 99.0 99.0  1.48 10.53  6.14  80 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 22 26 999 99.0 99.0  1.38 10.53  6.25  75 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 22 56 999 99.0 99.0  1.38 11.11  6.13  71 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 23 26 999 99.0 99.0  1.50 10.53  6.20  68 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 05 23 56 999 99.0 99.0  1.42 10.53  6.22  79 9999.0 999.0  10.9 999.0 99.0 99.00
2024 01 06 00 26 999 99.0 99.0  1.49  9.88  6.41  85 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 00 56 999 99.0 99.0  1.46  9.09  6.22  72 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 01 26 999 99.0 99.0  1.36 11.11  6.06  72 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 01 56 999 99.0 99.0  1.32 11.11  6.08  78 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 02 26 999 99.0 99.0  1.31 11.11  6.21  72 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 02 56 999 99.0 99.0  1.34 10.53  6.14  79 9999.0 999.0  10.9 999.0 99.0 99.00
2024 01 06 03 26 999 99.0 99.0  1.28 10.53  6.19  68 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 03 56 999 99.0 99.0  1.34 10.53  6.31  76 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 04 26 999 99.0 99.0  1.28  9.88  6.36  72 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 04 56 999 99.0 99.0  1.27  9.88  6.32  69 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 05 26 999 99.0 99.0  1.22 11.11  6.33  78 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 05 56 999 99.0 99.0  1.22 10.53  6.52  80 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 06 26 999 99.0 99.0  1.26 10.53  6.61  72 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 06 56 999 99.0 99.0  1.21  9.88  6.74  87 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 07 26 999 99.0 99.0  1.17 11.11  6.52  79 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 07 56 999 99.0 99.0  1.24  9.88  6.92  75 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 08 26 999 99.0 99.0  1.26 10.53  6.88  80 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 08 56 999 99.0 99.0  1.13 10.53  6.35  71 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 09 26 999 99.0 99.0  1.20  9.88  6.71  65 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 09 56 999 99.0 99.0  1.17 10.53  6.31  61 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 10 26 999 99.0 99.0  1.23 10.53  6.29  65 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 10 56 999 99.0 99.0  1.17  9.88  6.03  62 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 11 26 999 99.0 99.0  1.10  8.33  5.87  71 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 11 56 999 99.0 99.0  1.19 11.11  5.94  66 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 12 26 999 99.0 99.0  1.15  9.09  6.10  68 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 12 56 999 99.0 99.0  1.14  9.09  5.89  65 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 13 26 999 99.0 99.0  1.15 11.11  5.89  69 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 13 56 999 99.0 99.0  1.11  9.88  5.35  73 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 14 26 999 99.0 99.0  1.20  9.88  5.75  79 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 14 56 999 99.0 99.0  1.14  9.88  5.31  69 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 15 26 999 99.0 99.0  1.10  9.09  5.10  64 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 15 56 999 99.0 99.0  1.17  9.88  5.42  68 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 16 26 999 99.0 99.0  1.16  9.88  5.28  73 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 16 56 999 99.0 99.0  1.14  9.09  5.06  62 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 17 26 999 99.0 99.0  1.15  9.88  4.87  72 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 17 56 999 99.0 99.0  1.23  9.88  4.70  55 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 18 26 999 99.0 99.0  1.47  4.76  4.44 131 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 18 56 999 99.0 99.0  1.70  5.26  4.89 138 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 06 19 26 999 99.0 99.0  1.91  5.56  4.96 137 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 19 56 999 99.0 99.0  2.27  6.25  5.25 141 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 20 26 999 99.0 99.0  2.46  6.67  5.50 145 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 06 20 56 999 99.0 99.0  2.61  7.69  5.69 134 9999.0 999.0  10.9 999.0 99.0 99.00
2024 01 06 21 26 999 99.0 99.0  2.96  7.69  5.97 134 9999.0 999.0  10.9 999.0 99.0 99.00
2024 01 06 21 56 999 99.0 99.0  3.10  8.33  6.33 132 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 06 22 26 999 99.0 99.0  3.11  8.33  6.35 132 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 06 22 56 999 99.0 99.0  3.05  8.33  6.42 148 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 06 23 26 999 99.0 99.0  2.91  8.33  6.30 145 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 06 23 56 999 99.0 99.0  3.05  8.33  6.82 145 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 07 00 26 999 99.0 99.0  3.14  9.09  7.17 147 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 07 00 56 999 99.0 99.0  3.12  9.09  7.41 149 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 07 01 26 999 99.0 99.0  2.64  9.88  7.01 145 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 07 01 56 999 99.0 99.0  2.86  9.88  7.50 152 9999.0 999.0  11.0 999.0 99.0 99.00
2024 01 07 02 26 999 99.0 99.0  2.74  9.88  7.33 142 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 02 56 999 99.0 99.0  2.57  9.88  7.23 139 9999.0 999.0  10.2 999.0 99.0 99.00
2024 01 07 03 26 999 99.0 99.0  2.48  9.09  7.13 137 9999.0 999.0  10.2 999.0 99.0 99.00
2024 01 07 03 56 999 99.0 99.0  2.44  9.09  6.93 141 9999.0 999.0  10.2 999.0 99.0 99.00
2024 01 07 04 26 999 99.0 99.0  2.25  9.09  6.66 134 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 04 56 999 99.0 99.0  2.18  9.88  6.87 138 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 05 26 999 99.0 99.0  2.11  9.09  6.67 139 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 05 56 999 99.0 99.0  2.31  9.09  7.10 137 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 06 26 999 99.0 99.0  1.97  9.09  6.62 137 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 06 56 999 99.0 99.0  1.90  9.09  6.48 132 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 07 26 999 99.0 99.0  1.92  9.09  6.70 128 9999.0 999.0  10.3 999.0 99.0 99.00
2024 01 07 07 56 999 99.0 99.0  1.92  9.09  6.92 128 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 08 26 999 99.0 99.0  1.90  9.88  6.89 131 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 08 56 999 99.0 99.0  1.98  9.88  7.31 149 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 09 26 999 99.0 99.0  1.67  9.88  6.84 131 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 09 56 999 99.0 99.0  1.65  9.88  6.82 131 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 07 10 26 999 99.0 99.0  1.59 10.53  6.54 138 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 07 10 56 999 99.0 99.0  1.65 10.53  6.65 132 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 11 26 999 99.0 99.0  1.63  9.88  6.23 138 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 11 56 999 99.0 99.0  1.69 10.53  6.50 137 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 12 26 999 99.0 99.0  1.59 10.53  6.16 139 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 12 56 999 99.0 99.0  1.48 10.53  5.91 135 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 13 26 999 99.0 99.0  1.56  9.88  6.26 137 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 13 56 999 99.0 99.0  1.49  9.88  6.35 145 9999.0 999.0  10.4 999.0 99.0 99.00
2024 01 07 14 26 999 99.0 99.0  1.43  9.88  6.18 131 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 14 56 999 99.0 99.0  1.45 10.53  6.06 142 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 15 26 999 99.0 99.0  1.43  9.88  6.40 148 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 07 15 56 999 99.0 99.0  1.51  9.88  6.04 125 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 16 26 999 99.0 99.0  1.50  9.88  5.95 137 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 07 16 56 999 99.0 99.0  1.50  9.88  6.00 142 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 17 26 999 99.0 99.0  1.39  9.88  5.56 148 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 17 56 999 99.0 99.0  1.47  9.09  5.55 142 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 18 26 999 99.0 99.0  1.43  9.88  5.56 134 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 18 56 999 99.0 99.0  1.43  9.88  5.70 139 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 19 26 999 99.0 99.0  1.33  9.88  5.60 135 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 19 56 999 99.0 99.0  1.34  9.09  5.70 144 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 20 26 999 99.0 99.0  1.34  9.09  5.61 138 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 20 56 999 99.0 99.0  1.32  9.09  5.68 142 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 21 26 999 99.0 99.0  1.23 10.53  5.55 123 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 07 21 56 999 99.0 99.0  1.29  9.09  5.68 137 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 22 26 999 99.0 99.0  1.30  9.09  5.78 137 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 22 56 999 99.0 99.0  1.13  9.09  5.67 149 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 23 26 999 99.0 99.0  1.23  9.88  5.85 121 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 07 23 56 999 99.0 99.0  1.11  9.09  5.57 139 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 00 26 999 99.0 99.0  1.09  9.09  5.96 138 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 00 56 999 99.0 99.0  1.12  9.09  6.08 142 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 08 01 26 999 99.0 99.0  1.09  9.09  5.94 142 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 08 01 56 999 99.0 99.0  0.98  9.88  5.27 123 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 08 02 26 999 99.0 99.0  1.09  9.88  5.02 114 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 02 56 999 99.0 99.0  1.11  9.09  5.01 138 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 03 26 999 99.0 99.0  1.14  9.09  4.71 147 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 03 56 999 99.0 99.0  1.19 10.53  4.40  85 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 04 26 999 99.0 99.0  1.24 10.53  4.36  94 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 04 56 999 99.0 99.0  1.28  3.85  4.27 331 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 05 26 999 99.0 99.0  1.28  3.85  4.23 332 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 05 56 999 99.0 99.0  1.31  9.09  4.40 137 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 06 26 999 99.0 99.0  1.38  4.17  4.22 332 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 06 56 999 99.0 99.0  1.38  4.55  4.27 339 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 07 26 999 99.0 99.0  1.36  4.55  4.26 346 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 07 56 999 99.0 99.0  1.38  4.55  4.38 343 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 08 26 999 99.0 99.0  1.31  5.00  4.37 352 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 08 56 999 99.0 99.0  1.23  4.76  4.24 348 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 09 26 999 99.0 99.0  1.28  5.00  4.20   0 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 09 56 999 99.0 99.0  1.41  5.00  4.29   0 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 10 26 999 99.0 99.0  1.61  5.26  4.46   3 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 10 56 999 99.0 99.0  1.78  5.56  4.74  12 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 11 26 999 99.0 99.0  2.12  6.67  5.25  26 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 08 11 56 999 99.0 99.0  2.18  7.14  5.44  30 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 12 26 999 99.0 99.0  2.12  6.67  5.36  21 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 12 56 999 99.0 99.0  2.04  7.14  5.24  27 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 13 26 999 99.0 99.0  2.10  6.67  5.35  19 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 13 56 999 99.0 99.0  1.91  6.67  5.16  21 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 14 26 999 99.0 99.0  1.86  6.67  5.13  24 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 14 56 999 99.0 99.0  1.80  7.14  5.18  31 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 15 26 999 99.0 99.0  1.87  6.67  5.04  24 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 15 56 999 99.0 99.0  1.78  6.67  5.12  23 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 16 26 999 99.0 99.0  1.68  6.25  4.97  19 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 16 56 999 99.0 99.0  1.63  6.67  4.91  30 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 17 26 999 99.0 99.0  1.72  7.14  4.98  28 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 17 56 999 99.0 99.0  1.68  6.67  5.07  30 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 18 26 999 99.0 99.0  1.62  6.67  5.10  24 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 18 56 999 99.0 99.0  1.66  6.25  5.09  30 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 19 26 999 99.0 99.0  1.54  6.25  4.96  24 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 19 56 999 99.0 99.0  1.54  6.25  5.13  24 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 20 26 999 99.0 99.0  1.50  6.67  5.24  27 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 20 56 999 99.0 99.0  1.41  6.25  5.02  30 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 21 26 999 99.0 99.0  1.40  6.25  5.26  30 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 21 56 999 99.0 99.0  1.37  5.88  5.25  27 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 22 26 999 99.0 99.0  1.29  6.25  5.18  26 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 22 56 999 99.0 99.0  1.30  6.25  5.37  27 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 08 23 26 999 99.0 99.0  1.32  5.88  5.28  23 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 08 23 56 999 99.0 99.0  1.25  5.88  5.19  30 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 09 00 26 999 99.0 99.0  1.26 11.11  5.38  44 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 09 00 56 999 99.0 99.0  1.26  9.88  5.36  42 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 09 01 26 999 99.0 99.0  1.26  9.88  5.49  41 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 01 56 999 99.0 99.0  1.25  9.88  5.52  44 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 02 26 999 99.0 99.0  1.28 10.53  5.37  35 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 09 02 56 999 99.0 99.0  1.27  9.88  5.61  40 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 03 26 999 99.0 99.0  1.37  9.88  5.67  45 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 03 56 999 99.0 99.0  1.32  9.88  5.49  33 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 04 26 999 99.0 99.0  1.34  9.09  5.65  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 04 56 999 99.0 99.0  1.43 10.53  5.55  37 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 05 26 999 99.0 99.0  1.46 11.76  5.64  31 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 05 56 999 99.0 99.0  1.41 11.11  5.53  30 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 06 26 999 99.0 99.0  1.47  9.09  5.58  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 06 56 999 99.0 99.0  1.58 11.11  5.95  41 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 07 26 999 99.0 99.0  1.65 11.11  5.69  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 07 56 999 99.0 99.0  1.64 11.11  5.67  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 08 26 999 99.0 99.0  1.71 11.11  5.56  41 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 08 56 999 99.0 99.0  1.67 11.76  5.65  44 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 09 26 999 99.0 99.0  1.72 11.76  5.63  47 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 09 56 999 99.0 99.0  1.74 11.76  5.53  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 10 26 999 99.0 99.0  1.66 11.76  5.42  52 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 10 56 999 99.0 99.0  1.77 12.50  5.65  45 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 11 26 999 99.0 99.0  1.65 11.11  5.58  37 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 11 56 999 99.0 99.0  1.75 11.76  5.86  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 12 26 999 99.0 99.0  1.86 11.11  6.09  58 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 12 56 999 99.0 99.0  1.85 11.76  6.19  49 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 13 26 999 99.0 99.0  1.82 11.76  6.38  45 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 13 56 999 99.0 99.0  1.87 12.50  6.17  48 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 14 26 999 99.0 99.0  1.91 11.11  5.98  45 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 14 56 999 99.0 99.0  1.94 11.76  6.36  55 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 15 26 999 99.0 99.0  2.06 12.50  6.22  42 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 15 56 999 99.0 99.0  1.95 12.50  6.00  41 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 16 26 999 99.0 99.0  2.39 11.76  6.12  51 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 16 56 999 99.0 99.0  2.43  6.67  6.06 137 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 17 26 999 99.0 99.0  2.47  7.14  6.17 131 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 17 56 999 99.0 99.0  2.69  7.14  6.27 130 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 18 26 999 99.0 99.0  2.88  8.33  6.48 118 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 18 56 999 99.0 99.0  3.06  7.69  6.61 128 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 19 26 999 99.0 99.0  3.18  7.69  6.81 128 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 19 56 999 99.0 99.0  3.28  8.33  6.84 138 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 20 26 999 99.0 99.0  3.46  9.09  6.86 135 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 20 56 999 99.0 99.0  3.76  9.09  7.14 144 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 21 26 999 99.0 99.0  3.98  9.09  7.16 145 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 21 56 999 99.0 99.0  3.97  9.09  7.29 148 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 22 26 999 99.0 99.0  4.36  9.88  7.74 145 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 22 56 999 99.0 99.0  4.68  9.88  7.82 139 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 23 26 999 99.0 99.0  4.71  9.88  7.78 147 9999.0 999.0  10.5 999.0 99.0 99.00
2024 01 09 23 56 999 99.0 99.0  4.91  9.88  8.20 152 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 00 26 999 99.0 99.0  4.78 11.11  8.10 139 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 00 56 999 99.0 99.0  5.11 11.11  8.33 138 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 01 26 999 99.0 99.0  5.60 11.11  8.43 144 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 01 56 999 99.0 99.0  5.01 11.11  8.22 142 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 02 26 999 99.0 99.0  5.75 11.11  8.59 141 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 02 56 999 99.0 99.0  5.19 11.11  8.35 138 9999.0 999.0  10.6 999.0 99.0 99.00
2024 01 10 03 26 999 99.0 99.0  5.75 11.11  8.85 138 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 03 56 999 99.0 99.0  5.91 12.50  8.93 124 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 04 26 999 99.0 99.0  5.93 11.11  9.17 130 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 04 56 999 99.0 99.0  5.02 11.11  8.81 132 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 05 26 999 99.0 99.0  5.56 11.76  9.17 135 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 05 56 999 99.0 99.0  5.08 11.11  9.03 142 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 06 26 999 99.0 99.0  5.45 11.76  9.25 134 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 06 56 999 99.0 99.0  5.68 11.76  8.98 135 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 07 26 999 99.0 99.0  4.68 11.11  8.82 135 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 07 56 999 99.0 99.0  5.16 12.50  9.05 137 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 08 26 999 99.0 99.0  4.93 12.50  9.26 132 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 08 56 999 99.0 99.0  4.88 12.50  9.42 127 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 09 26 999 99.0 99.0  4.20 12.50  9.02 132 9999.0 999.0  10.8 999.0 99.0 99.00
2024 01 10 09 56 999 99.0 99.0  4.22 11.76  9.01 137 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 10 26 999 99.0 99.0  3.87 12.50  8.70 135 9999.0 999.0  10.7 999.0 99.0 99.00
2024 01 10 10 56 999 99.0 99.0  4.37 11.76  9.20 132 9999.0 999.0  10.7 999.0 99.0 99.00
